Date,Num_Employees,Num_Customers,Pct_On_Sale,TouristEvent,Sales,Store
2013-09-08,15.0,94.0,12.3,0,30928.0,Baltimore
2013-09-09,8.0,68.0,9.87,0,30442.0,Baltimore
2013-09-10,11.0,57.0,11.59,0,33932.0,Baltimore
2013-09-11,22.0,261.0,8.1,1,44728.0,Baltimore
2013-09-12,35.0,286.0,10.6,1,54070.0,Baltimore
2013-09-13,49.0,380.0,9.31,1,61580.0,Baltimore
2013-09-14,16.0,129.0,11.63,0,34252.0,Baltimore
2013-09-15,12.0,106.0,7.86,0,32282.0,Baltimore
2013-09-16,9.0,84.0,8.75,0,31232.0,Baltimore
2013-09-17,14.0,70.0,15.15,0,31270.0,Baltimore
2013-09-18,13.0,65.0,7.75,0,27089.0,Baltimore
2013-09-19,14.0,70.0,8.62,0,33019.0,Baltimore
2013-09-20,18.0,110.0,13.14,0,32470.0,Baltimore
2013-09-21,18.0,138.0,13.75,0,43841.0,Baltimore
2013-09-22,18.0,103.0,12.1,0,33616.0,Baltimore
2013-09-23,12.0,63.0,12.48,0,22174.0,Baltimore
2013-09-24,8.0,65.0,6.74,0,34584.0,Baltimore
2013-09-25,16.0,67.0,12.56,0,34058.0,Baltimore
2013-09-26,18.0,74.0,9.29,0,27853.0,Baltimore
2013-09-27,7.0,98.0,11.4,0,38237.0,Baltimore
2013-09-28,17.0,151.0,7.35,0,39767.0,Baltimore
2013-09-29,16.0,95.0,11.45,0,33790.0,Baltimore
2013-09-30,10.0,51.0,9.15,0,26129.0,Baltimore
2013-10-01,9.0,51.0,10.1,0,24099.0,Baltimore
2013-10-02,13.0,63.0,7.76,0,25816.0,Baltimore
2013-10-03,17.0,79.0,13.1,0,38226.0,Baltimore
2013-10-04,12.0,107.0,10.95,0,34099.0,Baltimore
2013-10-05,18.0,176.0,12.12,0,45120.0,Baltimore
2013-10-06,16.0,114.0,10.66,0,29315.0,Baltimore
2013-10-07,10.0,65.0,10.64,0,26913.0,Baltimore
2013-10-08,7.0,70.0,9.48,0,31933.0,Baltimore
2013-10-09,14.0,74.0,11.26,0,27510.0,Baltimore
2013-10-10,15.0,90.0,12.38,0,32048.0,Baltimore
2013-10-11,21.0,118.0,13.71,0,31134.0,Baltimore
2013-10-12,35.0,659.22,14.07,1,80890.0,Baltimore
2013-10-13,38.0,514.0,10.47,1,59886.0,Baltimore
2013-10-14,32.0,300.0,10.72,1,58521.0,Baltimore
2013-10-15,7.0,69.0,12.67,0,30680.0,Baltimore
2013-10-16,10.0,74.0,11.4,0,31164.0,Baltimore
2013-10-17,18.0,67.0,10.86,0,35764.0,Baltimore
2013-10-18,21.0,92.0,9.34,0,34554.0,Baltimore
2013-10-19,22.0,140.0,9.94,0,35158.0,Baltimore
2013-10-20,13.0,106.0,9.6,0,31255.0,Baltimore
2013-10-21,10.0,53.0,12.88,0,28856.0,Baltimore
2013-10-22,10.0,55.0,7.39,0,32513.0,Baltimore
2013-10-23,10.0,71.0,8.52,0,39750.0,Baltimore
2013-10-24,18.0,73.0,9.16,0,38173.0,Baltimore
2013-10-25,31.0,119.0,14.63,0,35724.0,Baltimore
2013-10-26,18.0,151.0,9.76,0,38770.0,Baltimore
2013-10-27,10.0,108.0,10.08,0,32151.0,Baltimore
2013-10-28,13.0,76.0,10.64,0,33723.0,Baltimore
2013-10-29,7.0,76.0,7.43,0,33866.0,Baltimore
2013-10-30,12.0,66.0,6.9,0,26877.0,Baltimore
2013-10-31,22.0,50.0,6.99,0,32300.0,Baltimore
2013-11-01,23.0,87.0,10.61,0,43142.0,Baltimore
2013-11-02,24.0,137.0,12.53,0,50406.0,Baltimore
2013-11-03,23.0,121.0,14.33,0,47009.0,Baltimore
2013-11-04,8.0,57.0,7.94,0,39517.0,Baltimore
2013-11-05,13.0,69.0,8.84,0,36168.0,Baltimore
2013-11-06,18.0,66.0,10.46,0,36540.0,Baltimore
2013-11-07,18.0,66.0,12.6,0,39510.0,Baltimore
2013-11-08,15.0,116.0,7.69,0,44592.0,Baltimore
2013-11-09,40.0,659.22,9.51,1,85350.0,Baltimore
2013-11-10,53.870000000000005,513.0,14.37,1,86667.0,Baltimore
2013-11-11,32.0,463.0,13.41,1,54125.0,Baltimore
2013-11-12,15.0,72.0,12.43,0,47347.0,Baltimore
2013-11-13,11.0,68.0,8.16,0,45341.0,Baltimore
2013-11-14,13.0,79.0,13.99,0,43213.0,Baltimore
2013-11-15,19.0,102.0,13.03,0,37981.0,Baltimore
2013-11-16,16.0,188.0,9.43,0,48566.0,Baltimore
2013-11-17,17.0,140.0,11.07,0,48310.0,Baltimore
2013-11-18,9.0,79.0,9.25,0,39161.0,Baltimore
2013-11-19,15.0,68.0,16.46,0,37061.0,Baltimore
2013-11-20,12.0,70.0,12.87,0,50561.0,Baltimore
2013-11-21,16.0,84.0,10.98,0,39843.0,Baltimore
2013-11-22,17.0,108.0,12.72,0,48206.0,Baltimore
2013-11-23,24.0,230.0,16.24,0,73686.0,Baltimore
2013-11-24,40.0,160.0,12.53,0,51416.0,Baltimore
2013-11-25,14.0,88.0,14.78,0,48860.0,Baltimore
2013-11-26,13.0,85.0,14.06,0,35680.0,Baltimore
2013-11-27,23.0,175.0,24.09,0,65270.0,Baltimore
2013-11-28,43.0,393.0,19.65,0,72759.0,Baltimore
2013-11-29,53.870000000000005,659.22,21.72,0,88304.39,Baltimore
2013-11-30,21.0,265.0,24.51,0,66385.0,Baltimore
2013-12-01,26.0,189.0,18.13,0,53559.0,Baltimore
2013-12-02,14.0,90.0,14.16,0,56760.0,Baltimore
2013-12-03,15.0,67.0,16.59,0,54799.0,Baltimore
2013-12-04,12.0,101.0,16.07,0,48549.0,Baltimore
2013-12-05,18.0,90.0,18.92,0,54524.0,Baltimore
2013-12-06,23.0,125.0,12.94,0,53209.0,Baltimore
2013-12-07,24.0,190.0,15.72,0,65983.0,Baltimore
2013-12-08,23.0,181.0,16.7,0,54231.0,Baltimore
2013-12-09,15.0,94.0,15.12,0,51918.0,Baltimore
2013-12-10,12.0,98.0,19.92,0,56093.0,Baltimore
2013-12-11,11.0,114.0,16.75,0,56731.0,Baltimore
2013-12-12,21.0,123.0,13.84,0,50441.0,Baltimore
2013-12-13,20.0,147.0,15.36,0,65801.0,Baltimore
2013-12-14,42.0,310.0,28.01,0,87785.0,Baltimore
2013-12-15,15.0,227.0,24.18,0,73417.0,Baltimore
2013-12-16,13.0,140.0,19.97,0,45817.0,Baltimore
2013-12-17,15.0,140.0,17.14,0,53096.0,Baltimore
2013-12-18,13.0,189.0,19.01,0,56767.0,Baltimore
2013-12-19,24.0,169.0,18.68,0,49462.0,Baltimore
2013-12-20,18.0,238.0,19.09,0,49069.0,Baltimore
2013-12-21,25.0,344.0,23.8,0,63129.0,Baltimore
2013-12-22,25.0,357.0,21.94,0,64142.0,Baltimore
2013-12-23,14.0,319.0,19.43,0,59857.0,Baltimore
2013-12-24,15.0,158.0,21.95,0,54615.0,Baltimore
2013-12-25,7.0,47.13,0.0,0,20502.67,Baltimore
2013-12-26,26.0,319.0,17.21,0,50458.0,Baltimore
2013-12-27,25.0,208.0,20.05,0,52986.0,Baltimore
2013-12-28,22.0,272.0,17.33,0,53680.0,Baltimore
2013-12-29,13.0,217.0,22.11,0,58826.0,Baltimore
2013-12-30,16.0,259.0,15.68,0,47531.0,Baltimore
2013-12-31,15.0,203.0,17.24,0,45472.0,Baltimore
2014-01-01,10.0,119.0,19.84,0,42355.0,Baltimore
2014-01-02,18.0,132.0,17.68,0,38449.0,Baltimore
2014-01-03,17.0,135.0,12.97,0,49785.0,Baltimore
2014-01-04,16.0,165.0,20.71,0,48343.0,Baltimore
2014-01-05,15.0,103.0,18.52,0,37970.0,Baltimore
2014-01-06,8.0,73.0,21.62,0,42467.0,Baltimore
2014-01-07,7.0,70.0,18.86,0,40319.0,Baltimore
2014-01-08,13.0,73.0,19.16,0,36718.0,Baltimore
2014-01-09,14.0,77.0,17.21,0,39760.0,Baltimore
2014-01-10,15.0,95.0,16.04,0,39216.0,Baltimore
2014-01-11,22.0,138.0,16.26,0,36287.0,Baltimore
2014-01-12,17.0,110.0,19.01,0,34298.0,Baltimore
2014-01-13,9.0,63.0,13.91,0,38437.0,Baltimore
2014-01-14,10.0,70.0,17.61,0,39587.0,Baltimore
2014-01-15,10.0,70.0,15.54,0,37637.0,Baltimore
2014-01-16,18.0,70.0,17.8,0,29546.0,Baltimore
2014-01-17,11.0,79.0,16.28,0,34488.0,Baltimore
2014-01-18,27.0,527.0,17.42,1,65311.0,Baltimore
2014-01-19,36.0,354.0,17.57,1,47871.0,Baltimore
2014-01-20,25.0,317.0,18.92,1,43565.0,Baltimore
2014-01-21,7.0,57.0,13.16,0,32542.0,Baltimore
2014-01-22,8.0,66.0,15.61,0,32692.0,Baltimore
2012-07-01,35.0,319.0,9.76,0,74455.0,Lancaster
2012-07-02,22.0,285.0,8.47,0,74705.0,Lancaster
2012-07-03,26.0,346.0,8.77,0,66793.0,Lancaster
2012-07-04,30.0,341.0,9.88,0,78958.0,Lancaster
2012-07-05,29.0,290.0,9.6,0,67374.0,Lancaster
2012-07-06,45.0,328.0,11.79,0,80129.0,Lancaster
2012-07-07,41.0,489.0,8.25,0,79426.0,Lancaster
2012-07-08,39.0,322.0,10.84,0,81983.0,Lancaster
2012-07-09,24.0,233.0,9.12,0,81009.0,Lancaster
2012-07-10,19.0,233.0,6.84,0,67071.0,Lancaster
2012-07-11,29.0,249.0,10.78,0,86437.0,Lancaster
2012-07-12,46.0,270.0,8.87,0,92355.0,Lancaster
2012-07-13,45.0,281.0,7.49,0,80387.0,Lancaster
2012-07-14,40.0,364.0,9.59,0,82752.0,Lancaster
2012-07-15,44.0,276.0,6.94,0,77308.0,Lancaster
2012-07-16,19.0,236.0,9.42,0,71923.0,Lancaster
2012-07-17,26.0,247.0,7.49,0,57302.0,Lancaster
2012-07-18,18.0,258.0,6.23,0,78192.0,Lancaster
2012-07-19,31.0,286.0,8.8,0,77528.0,Lancaster
2012-07-20,42.0,285.0,8.31,0,73533.0,Lancaster
2012-07-21,41.0,399.0,6.69,0,76333.0,Lancaster
2012-07-22,43.0,290.0,6.01,0,61181.0,Lancaster
2012-07-23,31.0,241.0,7.88,0,74311.0,Lancaster
2012-07-24,34.0,240.0,6.68,0,73508.0,Lancaster
2012-07-25,29.0,266.0,6.1,0,76533.0,Lancaster
2012-07-26,32.0,272.0,10.71,0,58962.0,Lancaster
2012-07-27,41.0,309.0,7.74,0,81790.0,Lancaster
2012-07-28,51.0,390.0,9.68,0,86450.0,Lancaster
2012-07-29,37.0,276.0,9.63,0,69722.0,Lancaster
2012-07-30,19.0,233.0,5.83,0,87795.0,Lancaster
2012-07-31,21.0,221.0,7.75,0,75027.0,Lancaster
2012-08-01,22.0,281.0,7.78,0,76894.0,Lancaster
2012-08-02,33.0,286.0,9.55,0,70693.0,Lancaster
2012-08-03,39.0,297.0,11.34,0,76223.0,Lancaster
2012-08-04,28.0,398.0,8.12,0,81892.0,Lancaster
2012-08-05,44.0,312.0,9.51,0,73603.0,Lancaster
2012-08-06,24.0,220.0,10.61,0,67039.0,Lancaster
2012-08-07,18.0,219.0,8.54,0,67392.0,Lancaster
2012-08-08,24.0,262.0,9.89,0,68397.0,Lancaster
2012-08-09,36.0,241.0,8.53,0,69336.0,Lancaster
2012-08-10,48.0,321.0,13.51,0,91534.0,Lancaster
2012-08-11,31.0,368.0,11.31,0,68738.0,Lancaster
2012-08-12,34.0,314.0,8.22,0,62394.0,Lancaster
2012-08-13,25.0,229.0,10.04,0,75697.0,Lancaster
2012-08-14,27.0,218.0,8.28,0,66363.0,Lancaster
2012-08-15,30.0,228.0,8.8,0,69877.0,Lancaster
2012-08-16,56.0,319.0,8.09,0,86485.0,Lancaster
2012-08-17,43.0,302.0,9.06,0,61505.0,Lancaster
2012-08-18,45.0,360.0,6.77,0,76455.0,Lancaster
2012-08-19,39.0,275.0,9.29,0,73931.0,Lancaster
2012-08-20,27.0,180.0,8.59,0,53599.0,Lancaster
2012-08-21,24.0,211.0,10.57,0,74885.0,Lancaster
2012-08-22,23.0,211.0,10.83,0,75273.0,Lancaster
2012-08-23,44.0,237.0,7.61,0,71139.0,Lancaster
2012-08-24,47.0,321.0,12.17,0,82682.0,Lancaster
2012-08-25,58.0,430.0,9.17,0,83619.0,Lancaster
2012-08-26,43.0,304.0,13.99,0,69476.0,Lancaster
2012-08-27,19.0,204.0,8.81,0,72818.0,Lancaster
2012-08-28,18.0,204.0,10.09,0,69929.0,Lancaster
2012-08-29,35.0,172.0,10.27,0,71877.0,Lancaster
2012-08-30,49.0,178.0,9.55,0,65458.0,Lancaster
2012-08-31,51.0,271.0,8.68,0,66024.0,Lancaster
2012-09-01,45.0,427.0,12.11,0,82854.0,Lancaster
2012-09-02,39.0,369.0,10.25,0,97531.0,Lancaster
2012-09-03,18.0,374.0,9.24,0,82978.0,Lancaster
2012-09-04,36.0,146.0,7.64,0,62677.0,Lancaster
2012-09-05,28.0,135.0,7.65,0,48616.0,Lancaster
2012-09-06,46.0,181.0,6.49,0,64733.0,Lancaster
2012-09-07,35.0,207.0,7.03,0,74264.0,Lancaster
2012-09-08,26.0,278.0,6.4,0,74461.0,Lancaster
2012-09-09,42.0,221.0,6.14,0,71640.0,Lancaster
2012-09-10,44.0,505.0,7.74,1,97294.0,Lancaster
2012-09-11,50.0,576.0,5.54,1,115615.0,Lancaster
2012-09-12,74.0,560.0,8.07,1,82196.0,Lancaster
2012-09-13,31.0,190.0,8.6,0,72926.0,Lancaster
2012-09-14,32.0,210.0,7.87,0,61692.0,Lancaster
2012-09-15,51.0,302.0,8.91,0,70103.0,Lancaster
2012-09-16,31.0,220.0,6.67,0,64510.0,Lancaster
2012-09-17,17.0,148.0,5.47,0,66669.0,Lancaster
2012-09-18,19.0,133.0,7.85,0,65025.0,Lancaster
2012-09-19,21.0,133.0,5.71,0,61225.0,Lancaster
2012-09-20,51.0,184.0,8.9,0,69783.0,Lancaster
2012-09-21,45.0,224.0,8.98,0,64629.0,Lancaster
2012-09-22,37.0,355.0,6.35,0,79905.0,Lancaster
2012-09-23,45.0,258.0,9.83,0,58469.0,Lancaster
2012-09-24,23.0,142.0,9.17,0,61265.0,Lancaster
2012-09-25,30.0,126.0,7.73,0,74614.0,Lancaster
2012-09-26,34.0,142.0,11.11,0,69775.0,Lancaster
2012-09-27,39.0,157.0,6.37,0,67500.0,Lancaster
2012-09-28,43.0,217.0,9.32,0,75433.0,Lancaster
2012-09-29,55.0,347.0,8.6,0,86770.0,Lancaster
2012-09-30,38.0,216.0,10.22,0,77541.0,Lancaster
2012-10-01,22.0,120.0,9.2,0,52445.0,Lancaster
2012-10-02,33.0,146.0,6.65,0,88131.0,Lancaster
2012-10-03,28.0,135.0,6.74,0,67277.0,Lancaster
2012-10-04,39.0,181.0,11.04,0,81744.0,Lancaster
2012-10-05,41.0,220.0,9.21,0,85468.0,Lancaster
2012-10-06,85.0,1021.7100000000002,8.34,1,141897.01,Lancaster
2012-10-07,85.0,938.0,9.32,1,113170.0,Lancaster
2012-10-08,51.0,583.0,10.8,1,105175.0,Lancaster
2012-10-09,24.0,119.0,8.02,0,58771.0,Lancaster
2012-10-10,29.0,124.0,10.32,0,58796.0,Lancaster
2012-10-11,40.0,174.0,7.55,0,85021.0,Lancaster
2012-10-12,50.0,273.0,10.22,0,73388.0,Lancaster
2012-10-13,48.0,371.0,10.32,0,88712.0,Lancaster
2012-10-14,41.0,262.0,6.87,0,75741.0,Lancaster
2012-10-15,31.0,133.0,10.8,0,51602.0,Lancaster
2012-10-16,25.0,158.0,7.07,0,61551.0,Lancaster
2012-10-17,25.0,143.0,6.07,0,57316.0,Lancaster
2012-10-18,61.0,168.0,12.26,0,70666.0,Lancaster
2012-10-19,75.0,236.0,14.05,0,76391.0,Lancaster
2012-10-20,75.0,442.0,14.63,0,84545.0,Lancaster
2012-10-21,41.0,270.0,12.34,0,104420.0,Lancaster
2012-10-22,32.0,132.0,6.8,0,73035.0,Lancaster
2012-10-23,24.0,161.0,8.84,0,73809.0,Lancaster
2012-10-24,40.0,181.0,7.37,0,73887.0,Lancaster
2012-10-25,45.0,171.0,6.25,0,70738.0,Lancaster
2012-10-26,59.0,219.0,7.75,0,76261.0,Lancaster
2012-10-27,52.0,268.0,10.45,0,87596.0,Lancaster
2012-10-28,43.0,194.0,8.55,0,71325.0,Lancaster
2012-10-29,30.0,121.0,9.8,0,91751.0,Lancaster
2012-10-30,29.0,141.0,5.64,0,79117.0,Lancaster
2012-10-31,32.0,175.0,6.23,0,85740.0,Lancaster
2012-11-01,36.0,169.0,10.31,0,79272.0,Lancaster
2012-11-02,55.0,261.0,5.46,0,51177.0,Lancaster
2012-11-03,44.0,367.0,6.38,0,104260.0,Lancaster
2012-11-04,39.0,274.0,9.72,0,101081.0,Lancaster
2012-11-05,18.0,130.0,8.6,0,78174.0,Lancaster
2012-11-06,23.0,130.0,9.58,0,71337.0,Lancaster
2012-11-07,36.0,149.0,10.57,0,79913.0,Lancaster
2012-11-08,43.0,173.0,6.53,0,82291.0,Lancaster
2012-11-09,66.0,250.0,8.28,0,82617.0,Lancaster
2012-11-10,85.0,1021.7100000000002,10.18,1,141897.01,Lancaster
2012-11-11,85.0,1021.7100000000002,7.89,1,141094.0,Lancaster
2012-11-12,68.0,993.0,9.11,1,141897.01,Lancaster
2012-11-13,29.0,148.0,6.45,0,94505.0,Lancaster
2012-11-14,43.0,157.0,7.95,0,67444.0,Lancaster
2012-11-15,46.0,190.0,10.7,0,73742.0,Lancaster
2012-11-16,85.0,280.0,14.53,0,100493.0,Lancaster
2012-11-17,85.0,498.0,19.24,0,141897.01,Lancaster
2012-11-18,79.0,365.0,14.42,0,106408.0,Lancaster
2012-11-19,38.0,247.0,8.53,0,80932.0,Lancaster
2012-11-20,33.0,255.0,14.24,0,80284.0,Lancaster
2012-11-21,47.0,279.0,13.66,0,101002.0,Lancaster
2012-11-22,32.0,406.0,14.64,0,80042.0,Lancaster
2012-11-23,85.0,1021.7100000000002,15.32,0,141897.01,Lancaster
2012-11-24,74.0,509.0,15.82,0,101387.0,Lancaster
2012-11-25,51.0,381.0,16.87,0,117553.0,Lancaster
2012-11-26,32.0,150.0,14.04,0,91151.0,Lancaster
2012-11-27,23.0,141.0,10.28,0,70434.0,Lancaster
2012-11-28,24.0,164.0,10.84,0,115107.0,Lancaster
2012-11-29,38.0,164.0,10.03,0,105957.0,Lancaster
2012-11-30,65.0,210.0,15.31,0,105142.0,Lancaster
2012-12-01,63.0,458.0,10.62,0,134072.0,Lancaster
2012-12-02,62.0,322.0,10.99,0,124170.0,Lancaster
2012-12-03,30.0,159.0,14.26,0,99255.0,Lancaster
2012-12-04,19.0,168.0,16.48,0,97244.0,Lancaster
2012-12-05,28.0,205.0,15.27,0,113868.0,Lancaster
2012-12-06,29.0,213.0,13.8,0,96710.0,Lancaster
2012-12-07,54.0,273.0,12.79,0,124599.0,Lancaster
2012-12-08,40.0,412.0,10.19,0,119663.0,Lancaster
2012-12-09,54.0,435.0,17.02,0,119595.0,Lancaster
2012-12-10,27.0,189.0,12.27,0,114907.0,Lancaster
2012-12-11,27.0,212.0,12.56,0,124434.0,Lancaster
2012-12-12,33.0,244.0,12.9,0,104530.0,Lancaster
2012-12-13,47.0,235.0,10.81,0,126595.0,Lancaster
2012-12-14,56.0,299.0,18.55,0,97560.0,Lancaster
2012-12-15,47.0,601.0,18.21,0,123533.0,Lancaster
2012-12-16,35.0,486.0,18.08,0,128205.0,Lancaster
2012-12-17,32.0,349.0,17.52,0,134018.0,Lancaster
2012-12-18,32.0,339.0,14.29,0,98110.0,Lancaster
2012-12-19,37.0,439.0,18.88,0,100354.0,Lancaster
2012-12-20,39.0,438.0,16.42,0,124814.0,Lancaster
2012-12-21,69.0,529.0,18.12,0,124510.0,Lancaster
2012-12-22,67.0,784.0,19.93,0,126332.0,Lancaster
2012-12-23,49.0,783.0,17.36,0,135585.0,Lancaster
2012-12-24,41.0,363.0,21.33,0,103600.0,Lancaster
2012-12-25,9.0,60.13,0.0,0,27104.28,Lancaster
2012-12-26,40.0,757.0,18.68,0,108910.0,Lancaster
2012-12-27,43.0,435.0,19.44,0,96406.0,Lancaster
2012-12-28,39.0,443.0,12.12,0,104696.0,Lancaster
2012-12-29,48.0,506.0,12.61,0,123156.0,Lancaster
2012-12-30,48.0,483.0,17.19,0,101759.0,Lancaster
2012-12-31,28.0,406.0,13.42,0,103153.0,Lancaster
2013-01-01,31.0,234.0,17.79,0,67313.0,Lancaster
2013-01-02,23.0,310.0,13.41,0,89545.0,Lancaster
2013-01-03,34.0,225.0,20.01,0,83721.0,Lancaster
2013-01-04,48.0,229.0,16.95,0,104264.0,Lancaster
2013-01-05,53.0,327.0,17.04,0,105933.0,Lancaster
2013-01-06,34.0,215.0,15.17,0,81640.0,Lancaster
2013-01-07,21.0,165.0,17.52,0,71331.0,Lancaster
2013-01-08,17.0,125.0,12.71,0,75197.0,Lancaster
2013-01-09,26.0,161.0,14.89,0,78595.0,Lancaster
2013-01-10,37.0,147.0,16.83,0,69737.0,Lancaster
2013-01-11,38.0,187.0,15.83,0,79331.0,Lancaster
2013-01-12,36.0,280.0,17.35,0,89031.0,Lancaster
2013-01-13,33.0,231.0,15.49,0,93407.0,Lancaster
2013-01-14,22.0,129.0,18.47,0,65091.0,Lancaster
2013-01-15,18.0,142.0,15.58,0,74162.0,Lancaster
2013-01-16,25.0,137.0,12.58,0,57698.0,Lancaster
2013-01-17,25.0,132.0,14.56,0,83602.0,Lancaster
2013-01-18,42.0,185.0,11.41,0,81221.0,Lancaster
2013-01-19,85.0,1021.7100000000002,14.16,1,141897.01,Lancaster
2013-01-20,77.0,806.0,16.89,1,107860.0,Lancaster
2013-01-21,53.0,589.0,12.34,1,89920.0,Lancaster
2013-01-22,21.0,101.0,16.3,0,46705.0,Lancaster
2013-01-23,15.0,123.0,14.8,0,63246.0,Lancaster
2013-01-24,32.0,105.0,9.29,0,65406.0,Lancaster
2013-01-25,34.0,109.0,10.32,0,62256.0,Lancaster
2013-01-26,24.0,223.0,8.4,0,62727.0,Lancaster
2013-01-27,40.0,183.0,13.8,0,55214.0,Lancaster
2013-01-28,19.0,79.0,14.27,0,47465.0,Lancaster
2013-01-29,31.0,87.0,7.48,0,50359.0,Lancaster
2013-01-30,22.0,104.0,8.72,0,51822.0,Lancaster
2013-01-31,27.0,143.0,7.3,0,58230.0,Lancaster
2013-02-01,28.0,174.0,10.89,0,68048.0,Lancaster
2013-02-02,36.0,281.0,7.75,0,65177.0,Lancaster
2013-02-03,18.0,156.0,6.8,0,46463.0,Lancaster
2013-02-04,21.0,117.0,9.39,0,43802.0,Lancaster
2013-02-05,14.0,116.0,6.79,0,44982.0,Lancaster
2013-02-06,18.0,112.0,6.21,0,54021.0,Lancaster
2013-02-07,28.0,112.0,11.53,0,39233.0,Lancaster
2013-02-08,36.0,190.0,16.0,0,57136.0,Lancaster
2013-02-09,28.0,322.0,15.31,0,67640.0,Lancaster
2013-02-10,29.0,232.0,15.96,0,62646.0,Lancaster
2013-02-11,24.0,137.0,14.06,0,51888.0,Lancaster
2013-02-12,21.0,146.0,11.07,0,58522.0,Lancaster
2013-02-13,16.0,137.0,14.78,0,52541.0,Lancaster
2013-02-14,30.0,184.0,9.8,0,52895.0,Lancaster
2013-02-15,31.0,192.0,9.82,0,47174.0,Lancaster
2013-02-16,76.0,1021.7100000000002,11.0,1,141897.01,Lancaster
2013-02-17,56.0,881.0,11.1,1,135770.0,Lancaster
2013-02-18,42.0,739.0,13.27,1,109483.0,Lancaster
2013-02-19,22.0,93.0,10.97,0,55050.0,Lancaster
2013-02-20,24.0,114.0,12.17,0,48088.0,Lancaster
2013-02-21,34.0,98.0,9.08,0,47331.0,Lancaster
2013-02-22,42.0,135.0,9.54,0,47501.0,Lancaster
2013-02-23,46.0,233.0,9.97,0,60330.0,Lancaster
2013-02-24,22.0,165.0,7.27,0,46444.0,Lancaster
2013-02-25,26.0,101.0,7.18,0,54205.0,Lancaster
2013-02-26,15.0,92.0,7.53,0,46611.0,Lancaster
2013-02-27,20.0,101.0,7.89,0,48287.0,Lancaster
2013-02-28,45.0,113.0,10.45,0,60919.0,Lancaster
2013-03-01,27.0,159.0,7.91,0,57251.0,Lancaster
2013-03-02,25.0,243.0,6.93,0,75306.0,Lancaster
2013-03-03,26.0,159.0,8.46,0,51458.0,Lancaster
2013-03-04,27.0,109.0,6.09,0,51761.0,Lancaster
2013-03-05,20.0,88.0,8.57,0,51724.0,Lancaster
2013-03-06,16.0,100.0,9.37,0,62918.0,Lancaster
2013-03-07,26.0,109.0,8.6,0,47226.0,Lancaster
2013-03-08,26.0,133.0,11.79,0,46874.0,Lancaster
2013-03-09,28.0,278.0,8.12,0,74794.0,Lancaster
2013-03-10,62.0,195.0,9.72,0,75218.0,Lancaster
2013-03-11,14.0,108.0,10.17,0,67678.0,Lancaster
2013-03-12,19.0,99.0,9.54,0,54757.0,Lancaster
2013-03-13,24.0,112.0,8.6,0,57463.0,Lancaster
2013-03-14,44.0,128.0,10.23,0,62036.0,Lancaster
2013-03-15,40.0,174.0,8.95,0,55702.0,Lancaster
2013-03-16,37.0,309.0,13.09,0,72162.0,Lancaster
2013-03-17,34.0,218.0,15.83,0,68069.0,Lancaster
2013-03-18,20.0,135.0,6.27,0,59324.0,Lancaster
2013-03-19,14.0,107.0,7.83,0,61777.0,Lancaster
2013-03-20,17.0,131.0,6.2,0,63108.0,Lancaster
2013-03-21,30.0,143.0,6.81,0,61319.0,Lancaster
2013-03-22,48.0,193.0,9.03,0,70011.0,Lancaster
2013-03-23,42.0,262.0,6.5,0,77313.0,Lancaster
2013-03-24,29.0,200.0,6.36,0,52505.0,Lancaster
2013-03-25,27.0,159.0,8.03,0,62659.0,Lancaster
2013-03-26,18.0,147.0,8.99,0,44887.0,Lancaster
2013-03-27,24.0,154.0,7.82,0,55907.0,Lancaster
2013-03-28,27.0,166.0,6.48,0,60303.0,Lancaster
2013-03-29,41.0,231.0,7.65,0,64454.0,Lancaster
2013-03-30,26.0,292.0,7.5,0,84927.0,Lancaster
2013-03-31,11.0,60.13,6.28,0,44513.0,Lancaster
2013-04-01,17.0,158.0,8.7,0,54638.0,Lancaster
2013-04-02,15.0,138.0,6.14,0,60785.0,Lancaster
2013-04-03,26.0,161.0,6.12,0,61005.0,Lancaster
2013-04-04,37.0,161.0,7.53,0,60064.0,Lancaster
2013-04-05,23.0,234.0,10.1,0,76913.0,Lancaster
2013-04-06,28.0,289.0,8.14,0,80747.0,Lancaster
2013-04-07,27.0,201.0,8.88,0,57345.0,Lancaster
2013-04-08,15.0,120.0,7.91,0,48803.0,Lancaster
2013-04-09,16.0,92.0,9.91,0,56522.0,Lancaster
2013-04-10,23.0,96.0,8.13,0,47574.0,Lancaster
2013-04-11,33.0,124.0,6.71,0,59646.0,Lancaster
2013-04-12,30.0,176.0,9.37,0,63640.0,Lancaster
2013-04-13,30.0,263.0,8.81,0,54429.0,Lancaster
2013-04-14,27.0,207.0,9.59,0,61693.0,Lancaster
2013-04-15,18.0,84.0,8.38,0,45471.0,Lancaster
2013-04-16,24.0,95.0,7.28,0,45733.0,Lancaster
2013-04-17,22.0,111.0,8.2,0,65114.0,Lancaster
2013-04-18,35.0,107.0,11.22,0,40984.0,Lancaster
2013-04-19,29.0,158.0,10.21,0,48461.0,Lancaster
2013-04-20,32.0,245.0,9.94,0,53272.0,Lancaster
2013-04-21,24.0,178.0,11.66,0,62082.0,Lancaster
2013-04-22,18.0,98.0,9.81,0,47642.0,Lancaster
2013-04-23,18.0,111.0,6.86,0,54165.0,Lancaster
2013-04-24,23.0,102.0,9.04,0,54728.0,Lancaster
