Date,Num_Employees,Num_Customers,Pct_On_Sale,TouristEvent,Sales,Store
2013-12-16,13,140,19.97,No,45817,Baltimore
2013-12-17,15,140,17.14,No,53096,Baltimore
2013-12-18,13,189,19.01,No,56767,Baltimore
2013-12-19,24,169,18.68,No,49462,Baltimore
2013-12-20,18,238,19.09,No,49069,Baltimore
2013-12-21,25,344,23.8,No,63129,Baltimore
2013-12-22,25,357,21.94,No,64142,Baltimore
2013-12-23,14,319,19.43,No,59857,Baltimore
2013-12-24,15,158,21.95,No,54615,Baltimore
2013-12-25,0,0,0.0,No,0,Baltimore
2013-12-26,26,319,17.21,No,50458,Baltimore
2013-12-27,25,208,20.05,No,52986,Baltimore
2013-12-28,22,272,17.33,No,53680,Baltimore
2013-12-29,13,217,22.11,No,58826,Baltimore
2013-12-30,16,259,15.68,No,47531,Baltimore
2013-12-31,15,203,17.24,No,45472,Baltimore
2014-01-01,10,119,19.84,No,42355,Baltimore
2014-01-02,18,132,17.68,No,38449,Baltimore
2014-01-03,17,135,12.97,No,49785,Baltimore
2014-01-04,16,165,20.71,No,48343,Baltimore
2014-01-05,15,103,18.52,No,37970,Baltimore
2014-01-06,8,73,21.62,No,42467,Baltimore
2014-01-07,7,70,18.86,No,40319,Baltimore
2014-01-08,13,73,19.16,No,36718,Baltimore
2014-01-09,14,77,17.21,No,39760,Baltimore
2014-01-10,15,95,16.04,No,39216,Baltimore
2014-01-11,22,138,16.26,No,36287,Baltimore
2014-01-12,17,110,19.01,No,34298,Baltimore
2014-01-13,9,63,13.91,No,38437,Baltimore
2014-01-14,10,70,17.61,No,39587,Baltimore
2014-01-15,10,70,15.54,No,37637,Baltimore
2014-01-16,18,70,17.8,No,29546,Baltimore
2014-01-17,11,79,16.28,No,34488,Baltimore
2014-01-18,27,527,17.42,Yes,65311,Baltimore
2014-01-19,36,354,17.57,Yes,47871,Baltimore
2014-01-20,25,317,18.92,Yes,43565,Baltimore
2014-01-21,7,57,13.16,No,32542,Baltimore
2014-01-22,8,66,15.61,No,32692,Baltimore
2014-01-23,14,59,12.83,No,27306,Baltimore
2014-01-24,16,94,14.53,No,24720,Baltimore
2014-01-25,14,127,14.03,No,34321,Baltimore
2014-01-26,13,115,12.29,No,27527,Baltimore
2014-01-27,10,56,17.19,No,27120,Baltimore
2014-01-28,15,63,10.43,No,25653,Baltimore
2014-01-29,8,63,15.04,No,20482,Baltimore
2014-01-30,15,61,12.77,No,23183,Baltimore
2014-01-31,14,69,7.27,No,26191,Baltimore
2014-02-01,12,124,9.93,No,31015,Baltimore
2014-02-02,12,69,10.45,No,20641,Baltimore
2014-02-03,9,56,5.83,No,17556,Baltimore
2014-02-04,7,39,9.94,No,21640,Baltimore
2014-02-05,8,46,8.35,No,20859,Baltimore
2014-02-06,13,50,11.11,No,22869,Baltimore
2014-02-07,15,80,11.82,No,24427,Baltimore
2014-02-08,29,149,11.62,No,24989,Baltimore
2014-02-09,16,106,9.06,No,26882,Baltimore
2014-02-10,13,54,6.11,No,23616,Baltimore
2014-02-11,7,69,11.14,No,24585,Baltimore
2014-02-12,11,73,11.77,No,26532,Baltimore
2014-02-13,16,97,8.08,No,29654,Baltimore
2014-02-14,13,129,8.38,No,32275,Baltimore
2014-02-15,53,480,13.46,Yes,59753,Baltimore
2014-02-16,40,424,11.83,Yes,50378,Baltimore
2014-02-17,22,327,10.27,Yes,47833,Baltimore
2014-02-18,11,49,10.22,No,24267,Baltimore
2014-02-19,12,65,10.74,No,29607,Baltimore
2014-02-20,15,52,13.41,No,25244,Baltimore
2014-02-21,19,69,12.63,No,20467,Baltimore
2014-02-22,22,125,10.05,No,27766,Baltimore
2014-02-23,11,84,8.16,No,21963,Baltimore
2014-02-24,8,45,8.72,No,24694,Baltimore
2014-02-25,9,49,11.32,No,19854,Baltimore
2014-02-26,9,52,10.98,No,22570,Baltimore
2014-02-27,14,47,7.69,No,23609,Baltimore
2014-02-28,13,62,7.06,No,28312,Baltimore
2014-03-01,14,107,8.34,No,28151,Baltimore
2014-03-02,14,86,6.26,No,25746,Baltimore
2014-03-03,8,51,8.38,No,24030,Baltimore
2014-03-04,9,49,7.47,No,23137,Baltimore
2014-03-05,11,53,8.33,No,27313,Baltimore
2014-03-06,16,58,7.39,No,24614,Baltimore
2014-03-07,15,68,13.88,No,26449,Baltimore
2014-03-08,12,121,10.08,No,29737,Baltimore
2014-03-09,20,87,11.46,No,29047,Baltimore
2014-03-10,15,55,8.65,No,28847,Baltimore
2014-03-11,7,49,7.27,No,27899,Baltimore
2014-03-12,12,55,7.71,No,22880,Baltimore
2014-03-13,15,59,11.38,No,24628,Baltimore
2014-03-14,15,100,9.12,No,28430,Baltimore
2014-03-15,14,149,11.69,No,31787,Baltimore
2014-03-16,12,110,9.8,No,28834,Baltimore
2014-03-17,7,66,8.17,No,25385,Baltimore
2014-03-18,7,57,10.9,No,28065,Baltimore
2014-03-19,10,72,7.31,No,25963,Baltimore
2014-03-20,17,68,9.91,No,32197,Baltimore
2014-03-21,16,93,9.1,No,25731,Baltimore
2014-03-22,20,146,9.57,No,28380,Baltimore
2014-03-23,15,106,11.24,No,29144,Baltimore
2014-03-24,7,59,8.71,No,28113,Baltimore
2014-03-25,8,72,11.82,No,22878,Baltimore
2014-03-26,12,74,9.19,No,27539,Baltimore
2014-03-27,22,84,10.69,No,24128,Baltimore
2014-03-28,19,107,14.69,No,31896,Baltimore
2014-03-29,18,154,12.98,No,40802,Baltimore
2014-03-30,13,107,15.24,No,35916,Baltimore
2014-03-31,10,78,7.22,No,30372,Baltimore
2014-04-01,8,61,12.37,No,24108,Baltimore
2014-04-02,12,71,8.54,No,26423,Baltimore
2014-04-03,13,67,11.82,No,25788,Baltimore
2014-04-04,21,86,11.61,No,28684,Baltimore
2014-04-05,13,147,11.46,No,35827,Baltimore
2014-04-06,16,117,9.7,No,21735,Baltimore
2014-04-07,8,61,9.65,No,18379,Baltimore
2014-04-08,10,67,9.21,No,27845,Baltimore
2014-04-09,11,67,10.09,No,27358,Baltimore
2014-04-10,15,69,11.02,No,24175,Baltimore
2014-04-11,19,100,7.87,No,28800,Baltimore
2014-04-12,15,155,7.75,No,32487,Baltimore
2014-04-13,17,111,10.17,No,35498,Baltimore
2014-04-14,8,73,7.08,No,26955,Baltimore
2014-04-15,10,88,7.66,No,32791,Baltimore
2014-04-16,10,82,9.91,No,27527,Baltimore
2014-04-17,17,100,7.96,No,30338,Baltimore
2014-04-18,24,152,14.04,No,44844,Baltimore
2014-04-19,19,179,17.0,No,36947,Baltimore
2014-04-20,6,0,,No,21268,Baltimore
2014-04-21,8,77,16.62,No,33607,Baltimore
2014-04-22,8,77,8.61,No,23092,Baltimore
2014-04-23,10,73,9.2,No,32375,Baltimore
2014-04-24,17,96,10.56,No,28846,Baltimore
2014-04-25,19,104,7.4,No,31664,Baltimore
2014-04-26,20,160,8.44,No,39987,Baltimore
2014-04-27,13,104,8.76,No,33046,Baltimore
2014-04-28,8,64,7.26,No,28579,Baltimore
2014-04-29,8,50,8.53,No,20979,Baltimore
2014-04-30,12,68,7.17,No,27203,Baltimore
2014-05-01,13,68,9.09,No,32355,Baltimore
2014-05-02,15,95,8.66,No,27610,Baltimore
2014-05-03,12,139,9.12,No,35397,Baltimore
2014-05-04,13,99,11.02,No,28691,Baltimore
2014-05-05,7,53,9.55,No,24988,Baltimore
2014-05-06,7,52,10.99,No,24333,Baltimore
2014-05-07,8,56,10.43,No,31478,Baltimore
2014-05-08,12,70,7.22,No,26659,Baltimore
2014-05-09,17,93,14.27,No,30153,Baltimore
2014-05-10,16,142,13.37,No,31718,Baltimore
2014-05-11,12,117,11.88,No,29969,Baltimore
2014-05-12,13,59,11.21,No,29371,Baltimore
2014-05-13,7,62,8.45,No,26777,Baltimore
2014-05-14,10,64,12.66,No,22342,Baltimore
2014-05-15,14,82,10.46,No,22544,Baltimore
2014-05-16,14,96,10.81,No,29088,Baltimore
2014-05-17,12,138,10.65,No,34437,Baltimore
2014-05-18,15,109,10.06,No,32105,Baltimore
2014-05-19,7,72,10.31,No,26032,Baltimore
2014-05-20,7,71,7.9,No,28459,Baltimore
2014-05-21,9,80,9.22,No,32291,Baltimore
2014-05-22,16,82,9.26,No,28053,Baltimore
2014-05-23,13,106,8.31,No,30731,Baltimore
2014-05-24,50,574,9.74,Yes,58328,Baltimore
2014-05-25,45,467,10.08,Yes,49652,Baltimore
2014-05-26,29,441,12.26,Yes,60625,Baltimore
2014-05-27,14,57,12.0,No,25394,Baltimore
2014-05-28,8,75,11.22,No,29732,Baltimore
2014-05-29,12,63,11.69,No,24520,Baltimore
2014-05-30,16,80,13.76,No,25364,Baltimore
2014-05-31,16,128,8.66,No,27963,Baltimore
2014-06-01,12,95,11.66,No,28911,Baltimore
2014-06-02,15,61,8.22,No,30687,Baltimore
2014-06-03,9,73,9.69,No,25898,Baltimore
2014-06-04,11,71,11.74,No,19439,Baltimore
2014-06-05,14,69,10.58,No,26316,Baltimore
2014-06-06,17,77,12.31,No,29047,Baltimore
2014-06-07,16,118,12.42,No,23995,Baltimore
2014-06-08,14,97,9.95,No,26657,Baltimore
2014-06-09,7,61,13.05,No,25653,Baltimore
2014-06-10,9,65,12.81,No,25444,Baltimore
2014-06-11,10,71,11.34,No,21892,Baltimore
2014-06-12,14,65,11.5,No,29002,Baltimore
2014-06-13,15,89,13.38,No,29613,Baltimore
2014-06-14,14,125,11.96,No,26359,Baltimore
2012-07-01,35,319,9.76,No,74455,Lancaster
2012-07-02,22,285,8.47,No,74705,Lancaster
2012-07-03,26,346,8.77,No,66793,Lancaster
2012-07-04,30,341,9.88,No,78958,Lancaster
2012-07-05,29,290,9.6,No,67374,Lancaster
2012-07-06,45,328,11.79,No,80129,Lancaster
2012-07-07,41,489,8.25,No,79426,Lancaster
2012-07-08,39,322,10.84,No,81983,Lancaster
2012-07-09,24,233,9.12,No,81009,Lancaster
2012-07-10,19,233,6.84,No,67071,Lancaster
2012-07-11,29,249,10.78,No,86437,Lancaster
2012-07-12,46,270,8.87,No,92355,Lancaster
2012-07-13,45,281,7.49,No,80387,Lancaster
2012-07-14,40,364,9.59,No,82752,Lancaster
2012-07-15,44,276,6.94,No,77308,Lancaster
2012-07-16,19,236,9.42,No,71923,Lancaster
2012-07-17,26,247,7.49,No,57302,Lancaster
2012-07-18,18,258,6.23,No,78192,Lancaster
2012-07-19,31,286,8.8,No,77528,Lancaster
2012-07-20,42,285,8.31,No,73533,Lancaster
2012-07-21,41,399,6.69,No,76333,Lancaster
2012-07-22,43,290,6.01,No,61181,Lancaster
2012-07-23,31,241,7.88,No,74311,Lancaster
2012-07-24,34,240,6.68,No,73508,Lancaster
2012-07-25,29,266,6.1,No,76533,Lancaster
2012-07-26,32,272,10.71,No,58962,Lancaster
2012-07-27,41,309,7.74,No,81790,Lancaster
2012-07-28,51,390,9.68,No,86450,Lancaster
2012-07-29,37,276,9.63,No,69722,Lancaster
2012-07-30,19,233,5.83,No,87795,Lancaster
2012-07-31,21,221,7.75,No,75027,Lancaster
2012-08-01,22,281,7.78,No,76894,Lancaster
2012-08-02,33,286,9.55,No,70693,Lancaster
2012-08-03,39,297,11.34,No,76223,Lancaster
2012-08-04,28,398,8.12,No,81892,Lancaster
2012-08-05,44,312,9.51,No,73603,Lancaster
2012-08-06,24,220,10.61,No,67039,Lancaster
2012-08-07,18,219,8.54,No,67392,Lancaster
2012-08-08,24,262,9.89,No,68397,Lancaster
2012-08-09,36,241,8.53,No,69336,Lancaster
2012-08-10,48,321,13.51,No,91534,Lancaster
2012-08-11,31,368,11.31,No,68738,Lancaster
2012-08-12,34,314,8.22,No,62394,Lancaster
2012-08-13,25,229,10.04,No,75697,Lancaster
2012-08-14,27,218,8.28,No,66363,Lancaster
2012-08-15,30,228,8.8,No,69877,Lancaster
2012-08-16,56,319,8.09,No,86485,Lancaster
2012-08-17,43,302,9.06,No,61505,Lancaster
2012-08-18,45,360,6.77,No,76455,Lancaster
2012-08-19,39,275,9.29,No,73931,Lancaster
2012-08-20,27,180,8.59,No,53599,Lancaster
2012-08-21,24,211,10.57,No,74885,Lancaster
2012-08-22,23,211,10.83,No,75273,Lancaster
2012-08-23,44,237,7.61,No,71139,Lancaster
2012-08-24,47,321,12.17,No,82682,Lancaster
2012-08-25,58,430,9.17,No,83619,Lancaster
2012-08-26,43,304,13.99,No,69476,Lancaster
2012-08-27,19,204,8.81,No,72818,Lancaster
2012-08-28,18,204,10.09,No,69929,Lancaster
2012-08-29,35,172,10.27,No,71877,Lancaster
2012-08-30,49,178,9.55,No,65458,Lancaster
2012-08-31,51,271,8.68,No,66024,Lancaster
2012-09-01,45,427,12.11,No,82854,Lancaster
2012-09-02,39,369,10.25,No,97531,Lancaster
2012-09-03,18,374,9.24,No,82978,Lancaster
2012-09-04,36,146,7.64,No,62677,Lancaster
2012-09-05,28,135,7.65,No,48616,Lancaster
2012-09-06,46,181,6.49,No,64733,Lancaster
2012-09-07,35,207,7.03,No,74264,Lancaster
2012-09-08,26,278,6.4,No,74461,Lancaster
2012-09-09,42,221,6.14,No,71640,Lancaster
2012-09-10,44,505,7.74,Yes,97294,Lancaster
2012-09-11,50,576,5.54,Yes,115615,Lancaster
2012-09-12,74,560,8.07,Yes,82196,Lancaster
2012-09-13,31,190,8.6,No,72926,Lancaster
2012-09-14,32,210,7.87,No,61692,Lancaster
2012-09-15,51,302,8.91,No,70103,Lancaster
2012-09-16,31,220,6.67,No,64510,Lancaster
2012-09-17,17,148,5.47,No,66669,Lancaster
2012-09-18,19,133,7.85,No,65025,Lancaster
2012-09-19,21,133,5.71,No,61225,Lancaster
2012-09-20,51,184,8.9,No,69783,Lancaster
2012-09-21,45,224,8.98,No,64629,Lancaster
2012-09-22,37,355,6.35,No,79905,Lancaster
2012-09-23,45,258,9.83,No,58469,Lancaster
2012-09-24,23,142,9.17,No,61265,Lancaster
2012-09-25,30,126,7.73,No,74614,Lancaster
2012-09-26,34,142,11.11,No,69775,Lancaster
2012-09-27,39,157,6.37,No,67500,Lancaster
2012-09-28,43,217,9.32,No,75433,Lancaster
2012-09-29,55,347,8.6,No,86770,Lancaster
2012-09-30,38,216,10.22,No,77541,Lancaster
2012-10-01,22,120,9.2,No,52445,Lancaster
2012-10-02,33,146,6.65,No,88131,Lancaster
2012-10-03,28,135,6.74,No,67277,Lancaster
2012-10-04,39,181,11.04,No,81744,Lancaster
2012-10-05,41,220,9.21,No,85468,Lancaster
2012-10-06,136,1448,8.34,Yes,208060,Lancaster
2012-10-07,130,938,9.32,Yes,113170,Lancaster
2012-10-08,51,583,10.8,Yes,105175,Lancaster
2012-10-09,24,119,8.02,No,58771,Lancaster
2012-10-10,29,124,10.32,No,58796,Lancaster
2012-10-11,40,174,7.55,No,85021,Lancaster
2012-10-12,50,273,10.22,No,73388,Lancaster
2012-10-13,48,371,10.32,No,88712,Lancaster
2012-10-14,41,262,6.87,No,75741,Lancaster
2012-10-15,31,133,10.8,No,51602,Lancaster
2012-10-16,25,158,7.07,No,61551,Lancaster
2012-10-17,25,143,6.07,No,57316,Lancaster
2012-10-18,61,168,12.26,No,70666,Lancaster
2012-10-19,75,236,14.05,No,76391,Lancaster
2012-10-20,75,442,14.63,No,84545,Lancaster
2012-10-21,41,270,12.34,No,104420,Lancaster
2012-10-22,32,132,6.8,No,73035,Lancaster
2012-10-23,24,161,8.84,No,73809,Lancaster
2012-10-24,40,181,7.37,No,73887,Lancaster
2012-10-25,45,171,6.25,No,70738,Lancaster
2012-10-26,59,219,7.75,No,76261,Lancaster
2012-10-27,52,268,10.45,No,87596,Lancaster
2012-10-28,43,194,8.55,No,71325,Lancaster
2012-10-29,30,121,9.8,No,91751,Lancaster
2012-10-30,29,141,5.64,No,79117,Lancaster
2012-10-31,32,175,6.23,No,85740,Lancaster
2012-11-01,36,169,10.31,No,79272,Lancaster
2012-11-02,55,261,5.46,No,51177,Lancaster
2012-11-03,44,367,6.38,No,104260,Lancaster
2012-11-04,39,274,9.72,No,101081,Lancaster
2012-11-05,18,130,8.6,No,78174,Lancaster
2012-11-06,23,130,9.58,No,71337,Lancaster
2012-11-07,36,149,10.57,No,79913,Lancaster
2012-11-08,43,173,6.53,No,82291,Lancaster
2012-11-09,66,250,8.28,No,82617,Lancaster
2012-11-10,157,1479,10.18,Yes,173448,Lancaster
2012-11-11,190,1129,7.89,Yes,141094,Lancaster
2012-11-12,68,993,9.11,Yes,162427,Lancaster
2012-11-13,29,148,6.45,No,94505,Lancaster
2012-11-14,43,157,7.95,No,67444,Lancaster
2012-11-15,46,190,10.7,No,73742,Lancaster
2012-11-16,85,280,14.53,No,100493,Lancaster
2012-11-17,89,498,19.24,No,142017,Lancaster
2012-11-18,79,365,14.42,No,106408,Lancaster
2012-11-19,38,247,8.53,No,80932,Lancaster
2012-11-20,33,255,14.24,No,80284,Lancaster
2012-11-21,47,279,13.66,No,101002,Lancaster
2012-11-22,32,406,14.64,No,80042,Lancaster
2012-11-23,120,1862,15.32,No,298630,Lancaster
2012-11-24,74,509,15.82,No,101387,Lancaster
2012-11-25,51,381,16.87,No,117553,Lancaster
2012-11-26,32,150,14.04,No,91151,Lancaster
2012-11-27,23,141,10.28,No,70434,Lancaster
2012-11-28,24,164,10.84,No,115107,Lancaster
2012-11-29,38,164,10.03,No,105957,Lancaster
2012-11-30,65,210,15.31,No,105142,Lancaster
2012-12-01,63,458,10.62,No,134072,Lancaster
2012-12-02,62,322,10.99,No,124170,Lancaster
2012-12-03,30,159,14.26,No,99255,Lancaster
2012-12-04,19,168,16.48,No,97244,Lancaster
2012-12-05,28,205,15.27,No,113868,Lancaster
2012-12-06,29,213,13.8,No,96710,Lancaster
2012-12-07,54,273,12.79,No,124599,Lancaster
2012-12-08,40,412,10.19,No,119663,Lancaster
2012-12-09,54,435,17.02,No,119595,Lancaster
2012-12-10,27,189,12.27,No,114907,Lancaster
2012-12-11,27,212,12.56,No,124434,Lancaster
2012-12-12,33,244,12.9,No,104530,Lancaster
2012-12-13,47,235,10.81,No,126595,Lancaster
2012-12-14,56,299,18.55,No,97560,Lancaster
2012-12-15,47,601,18.21,No,123533,Lancaster
2012-12-16,35,486,18.08,No,128205,Lancaster
2012-12-17,32,349,17.52,No,134018,Lancaster
2012-12-18,32,339,14.29,No,98110,Lancaster
2012-12-19,37,439,18.88,No,100354,Lancaster
2012-12-20,39,438,16.42,No,124814,Lancaster
2012-12-21,69,529,18.12,No,124510,Lancaster
2012-12-22,67,784,19.93,No,126332,Lancaster
2012-12-23,49,783,17.36,No,135585,Lancaster
2012-12-24,41,363,21.33,No,103600,Lancaster
2012-12-25,0,0,0.0,No,0,Lancaster
2012-12-26,40,757,18.68,No,108910,Lancaster
2012-12-27,43,435,19.44,No,96406,Lancaster
2012-12-28,39,443,12.12,No,104696,Lancaster
2012-12-29,48,506,12.61,No,123156,Lancaster
2012-12-30,48,483,17.19,No,101759,Lancaster
2012-12-31,28,406,13.42,No,103153,Lancaster
2013-01-01,31,234,17.79,No,67313,Lancaster
2013-01-02,23,310,13.41,No,89545,Lancaster
2013-01-03,34,225,20.01,No,83721,Lancaster
2013-01-04,48,229,16.95,No,104264,Lancaster
2013-01-05,53,327,17.04,No,105933,Lancaster
2013-01-06,34,215,15.17,No,81640,Lancaster
2013-01-07,21,165,17.52,No,71331,Lancaster
2013-01-08,17,125,12.71,No,75197,Lancaster
2013-01-09,26,161,14.89,No,78595,Lancaster
2013-01-10,37,147,16.83,No,69737,Lancaster
2013-01-11,38,187,15.83,No,79331,Lancaster
2013-01-12,36,280,17.35,No,89031,Lancaster
2013-01-13,33,231,15.49,No,93407,Lancaster
2013-01-14,22,129,18.47,No,65091,Lancaster
2013-01-15,18,142,15.58,No,74162,Lancaster
2013-01-16,25,137,12.58,No,57698,Lancaster
2013-01-17,25,132,14.56,No,83602,Lancaster
2013-01-18,42,185,11.41,No,81221,Lancaster
2013-01-19,85,1026,14.16,Yes,158470,Lancaster
2013-01-20,77,806,16.89,Yes,107860,Lancaster
2013-01-21,53,589,12.34,Yes,89920,Lancaster
2013-01-22,21,101,16.3,No,46705,Lancaster
2013-01-23,15,123,14.8,No,63246,Lancaster
2013-01-24,32,105,9.29,No,65406,Lancaster
2013-01-25,34,109,10.32,No,62256,Lancaster
2013-01-26,24,223,8.4,No,62727,Lancaster
2013-01-27,40,183,13.8,No,55214,Lancaster
2013-01-28,19,79,14.27,No,47465,Lancaster
2013-01-29,31,87,7.48,No,50359,Lancaster
2013-01-30,22,104,8.72,No,51822,Lancaster
2013-01-31,27,143,7.3,No,58230,Lancaster
2013-02-01,28,174,10.89,No,68048,Lancaster
2013-02-02,36,281,7.75,No,65177,Lancaster
2013-02-03,18,156,6.8,No,46463,Lancaster
2013-02-04,21,117,9.39,No,43802,Lancaster
2013-02-05,14,116,6.79,No,44982,Lancaster
2013-02-06,18,112,6.21,No,54021,Lancaster
2013-02-07,28,112,11.53,No,39233,Lancaster
2013-02-08,36,190,16.0,No,57136,Lancaster
2013-02-09,28,322,15.31,No,67640,Lancaster
2013-02-10,29,232,15.96,No,62646,Lancaster
2013-02-11,24,137,14.06,No,51888,Lancaster
2013-02-12,21,146,11.07,No,58522,Lancaster
2013-02-13,16,137,14.78,No,52541,Lancaster
2013-02-14,30,184,9.8,No,52895,Lancaster
2013-02-15,31,192,9.82,No,47174,Lancaster
2013-02-16,76,1163,11.0,Yes,155812,Lancaster
2013-02-17,56,881,11.1,Yes,135770,Lancaster
2013-02-18,42,739,13.27,Yes,109483,Lancaster
2013-02-19,22,93,10.97,No,55050,Lancaster
2013-02-20,24,114,12.17,No,48088,Lancaster
2013-02-21,34,98,9.08,No,47331,Lancaster
2013-02-22,42,135,9.54,No,47501,Lancaster
2013-02-23,46,233,9.97,No,60330,Lancaster
2013-02-24,22,165,7.27,No,46444,Lancaster
2013-02-25,26,101,7.18,No,54205,Lancaster
2013-02-26,15,92,7.53,No,46611,Lancaster
2013-02-27,20,101,7.89,No,48287,Lancaster
2013-02-28,45,113,10.45,No,60919,Lancaster
2013-03-01,27,159,7.91,No,57251,Lancaster
2013-03-02,25,243,6.93,No,75306,Lancaster
2013-03-03,26,159,8.46,No,51458,Lancaster
2013-03-04,27,109,6.09,No,51761,Lancaster
2013-03-05,20,88,8.57,No,51724,Lancaster
2013-03-06,16,100,9.37,No,62918,Lancaster
2013-03-07,26,109,8.6,No,47226,Lancaster
2013-03-08,26,133,11.79,No,46874,Lancaster
2013-03-09,28,278,8.12,No,74794,Lancaster
2013-03-10,62,195,9.72,No,75218,Lancaster
2013-03-11,14,108,10.17,No,67678,Lancaster
2013-03-12,19,99,9.54,No,54757,Lancaster
2013-03-13,24,112,8.6,No,57463,Lancaster
2013-03-14,44,128,10.23,No,62036,Lancaster
2013-03-15,40,174,8.95,No,55702,Lancaster
2013-03-16,37,309,13.09,No,72162,Lancaster
2013-03-17,34,218,15.83,No,68069,Lancaster
2013-03-18,20,135,6.27,No,59324,Lancaster
2013-03-19,14,107,7.83,No,61777,Lancaster
2013-03-20,17,131,6.2,No,63108,Lancaster
2013-03-21,30,143,6.81,No,61319,Lancaster
2013-03-22,48,193,9.03,No,70011,Lancaster
2013-03-23,42,262,6.5,No,77313,Lancaster
2013-03-24,29,200,6.36,No,52505,Lancaster
2013-03-25,27,159,8.03,No,62659,Lancaster
2013-03-26,18,147,8.99,No,44887,Lancaster
2013-03-27,24,154,7.82,No,55907,Lancaster
2013-03-28,27,166,6.48,No,60303,Lancaster
2013-03-29,41,231,7.65,No,64454,Lancaster
2013-03-30,26,292,7.5,No,84927,Lancaster
2013-03-31,11,0,6.28,No,44513,Lancaster
2013-04-01,17,158,8.7,No,54638,Lancaster
2013-04-02,15,138,6.14,No,60785,Lancaster
2013-04-03,26,161,6.12,No,61005,Lancaster
2013-04-04,37,161,7.53,No,60064,Lancaster
2013-04-05,23,234,10.1,No,76913,Lancaster
2013-04-06,28,289,8.14,No,80747,Lancaster
2013-04-07,27,201,8.88,No,57345,Lancaster
2013-04-08,15,120,7.91,No,48803,Lancaster
2013-04-09,16,92,9.91,No,56522,Lancaster
2013-04-10,23,96,8.13,No,47574,Lancaster
2013-04-11,33,124,6.71,No,59646,Lancaster
2013-04-12,30,176,9.37,No,63640,Lancaster
2013-04-13,30,263,8.81,No,54429,Lancaster
2013-04-14,27,207,9.59,No,61693,Lancaster
2013-04-15,18,84,8.38,No,45471,Lancaster
2013-04-16,24,95,7.28,No,45733,Lancaster
2013-04-17,22,111,8.2,No,65114,Lancaster
2013-04-18,35,107,11.22,No,40984,Lancaster
2013-04-19,29,158,10.21,No,48461,Lancaster
2013-04-20,32,245,9.94,No,53272,Lancaster
2013-04-21,24,178,11.66,No,62082,Lancaster
2013-04-22,18,98,9.81,No,47642,Lancaster
2013-04-23,18,111,6.86,No,54165,Lancaster
2013-04-24,23,102,9.04,No,54728,Lancaster
2013-04-25,21,114,10.3,No,59609,Lancaster
2013-04-26,40,165,8.77,No,67198,Lancaster
2013-04-27,29,274,6.65,No,60659,Lancaster
2013-04-28,22,180,7.69,No,58062,Lancaster
2013-04-29,15,114,10.28,No,59629,Lancaster
2013-04-30,14,102,7.53,No,58775,Lancaster
2013-05-01,17,110,10.8,No,59088,Lancaster
2013-05-02,26,121,9.93,No,55019,Lancaster
2013-05-03,24,152,11.43,No,70042,Lancaster
2013-05-04,33,252,10.39,No,75799,Lancaster
2013-05-05,25,202,10.49,No,56464,Lancaster
2013-05-06,17,132,8.19,No,53667,Lancaster
2013-05-07,15,120,7.76,No,46729,Lancaster
2013-05-08,17,124,7.73,No,55048,Lancaster
2013-05-09,27,135,5.96,No,55154,Lancaster
2013-05-10,27,177,7.98,No,51498,Lancaster
2013-05-11,31,270,10.21,No,69116,Lancaster
2013-05-12,32,185,8.58,No,55799,Lancaster
2013-05-13,17,77,9.04,No,55903,Lancaster
2013-05-14,15,92,8.02,No,56423,Lancaster
2013-05-15,21,119,8.5,No,60619,Lancaster
2013-05-16,24,142,7.26,No,68519,Lancaster
2013-05-17,28,211,8.45,No,53621,Lancaster
2013-05-18,28,272,5.65,No,70866,Lancaster
2013-05-19,32,203,6.62,No,57643,Lancaster
2013-05-20,15,114,7.48,No,45434,Lancaster
2013-05-21,16,111,5.23,No,45027,Lancaster
2013-05-22,18,130,7.56,No,53738,Lancaster
2013-05-23,28,182,9.54,No,70762,Lancaster
2013-05-24,32,213,10.98,No,65019,Lancaster
2013-05-25,58,1229,12.0,Yes,129930,Lancaster
2013-05-26,65,815,11.37,Yes,94548,Lancaster
2013-05-27,44,840,15.18,Yes,97742,Lancaster
2013-05-28,26,124,13.59,No,49562,Lancaster
2013-05-29,18,124,13.11,No,46836,Lancaster
2013-05-30,26,117,7.96,No,55244,Lancaster
2013-05-31,25,173,9.52,No,65413,Lancaster
2013-06-01,24,274,9.5,No,62144,Lancaster
2013-06-02,25,210,10.54,No,70022,Lancaster
2013-06-03,13,139,8.51,No,49671,Lancaster
2013-06-04,14,128,10.15,No,53656,Lancaster
2013-06-05,18,135,8.32,No,57811,Lancaster
2013-06-06,35,142,9.3,No,53589,Lancaster
2013-06-07,26,172,9.93,No,62201,Lancaster
2013-06-08,25,272,11.23,No,55355,Lancaster
2013-06-09,44,182,10.08,No,56933,Lancaster
2013-06-10,13,123,8.85,No,53765,Lancaster
2013-06-11,18,130,8.63,No,58902,Lancaster
2013-06-12,14,122,11.3,No,47527,Lancaster
2013-06-13,21,159,13.93,No,39091,Lancaster
2013-06-14,19,178,10.06,No,66338,Lancaster
2013-06-15,32,277,11.04,No,72452,Lancaster
2013-06-16,20,159,8.47,No,63775,Lancaster
2013-06-17,18,107,13.17,No,49001,Lancaster
2013-06-18,12,133,12.78,No,37414,Lancaster
